record_number,reaction_formula,reaction_method,QDB_process,reactants,products,Data_type,temperature_unit,rate_coefficient_unit,reference_number,DOI,title,author,journal,volume,page,publish_year
B201222732,"He + CS(v=0, j=24) -> He + CS(v=0, j=1)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=1)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222733,"He + CS(v=0, j=24) -> He + CS(v=0, j=2)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=2)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222734,"He + CS(v=0, j=24) -> He + CS(v=0, j=3)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=3)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222735,"He + CS(v=0, j=24) -> He + CS(v=0, j=4)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=4)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222736,"He + CS(v=0, j=24) -> He + CS(v=0, j=5)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=5)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222737,"He + CS(v=0, j=24) -> He + CS(v=0, j=6)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=6)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222738,"He + CS(v=0, j=24) -> He + CS(v=0, j=7)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=7)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222739,"He + CS(v=0, j=24) -> He + CS(v=0, j=8)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=8)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222740,"He + CS(v=0, j=24) -> He + CS(v=0, j=9)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=9)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222741,"He + CS(v=0, j=24) -> He + CS(v=0, j=10)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=10)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222742,"He + CS(v=0, j=24) -> He + CS(v=0, j=11)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=11)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222743,"He + CS(v=0, j=24) -> He + CS(v=0, j=12)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=12)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222744,"He + CS(v=0, j=24) -> He + CS(v=0, j=13)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=13)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222745,"He + CS(v=0, j=24) -> He + CS(v=0, j=14)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=14)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222746,"He + CS(v=0, j=24) -> He + CS(v=0, j=15)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=15)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222748,"He + CS(v=0, j=24) -> He + CS(v=0, j=16)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=16)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222756,"He + CS(v=0, j=24) -> He + CS(v=0, j=17)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=17)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222761,"He + CS(v=0, j=24) -> He + CS(v=0, j=18)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=18)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222762,"He + CS(v=0, j=24) -> He + CS(v=0, j=19)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=19)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222763,"He + CS(v=0, j=24) -> He + CS(v=0, j=20)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=20)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222764,"He + CS(v=0, j=24) -> He + CS(v=0, j=21)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=21)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222765,"He + CS(v=0, j=24) -> He + CS(v=0, j=22)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=22)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222766,"He + CS(v=0, j=24) -> He + CS(v=0, j=23)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=24) ","He + CS(v=0, j=23)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222767,"He + CS(v=0, j=25) -> He + CS(v=0, j=0)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=0)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222768,"He + CS(v=0, j=25) -> He + CS(v=0, j=1)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=1)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222769,"He + CS(v=0, j=25) -> He + CS(v=0, j=2)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=2)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222770,"He + CS(v=0, j=25) -> He + CS(v=0, j=3)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=3)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222771,"He + CS(v=0, j=25) -> He + CS(v=0, j=4)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=4)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222772,"He + CS(v=0, j=25) -> He + CS(v=0, j=5)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=5)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222773,"He + CS(v=0, j=25) -> He + CS(v=0, j=6)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=6)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222774,"He + CS(v=0, j=25) -> He + CS(v=0, j=7)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=7)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222775,"He + CS(v=0, j=25) -> He + CS(v=0, j=8)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=8)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222776,"He + CS(v=0, j=25) -> He + CS(v=0, j=9)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=9)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222777,"He + CS(v=0, j=25) -> He + CS(v=0, j=10)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=10)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222778,"He + CS(v=0, j=25) -> He + CS(v=0, j=11)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=11)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222779,"He + CS(v=0, j=25) -> He + CS(v=0, j=12)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=12)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222780,"He + CS(v=0, j=25) -> He + CS(v=0, j=13)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=13)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222781,"He + CS(v=0, j=25) -> He + CS(v=0, j=14)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=14)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222782,"He + CS(v=0, j=25) -> He + CS(v=0, j=15)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=15)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222783,"He + CS(v=0, j=25) -> He + CS(v=0, j=16)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=16)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222784,"He + CS(v=0, j=25) -> He + CS(v=0, j=17)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=17)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222785,"He + CS(v=0, j=25) -> He + CS(v=0, j=18)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=18)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222786,"He + CS(v=0, j=25) -> He + CS(v=0, j=19)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=19)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222787,"He + CS(v=0, j=25) -> He + CS(v=0, j=20)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=20)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222788,"He + CS(v=0, j=25) -> He + CS(v=0, j=21)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=21)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222789,"He + CS(v=0, j=25) -> He + CS(v=0, j=22)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=22)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222792,"He + CS(v=0, j=25) -> He + CS(v=0, j=23)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=23)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222798,"He + CS(v=0, j=25) -> He + CS(v=0, j=24)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=25) ","He + CS(v=0, j=24)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222804,"He + CS(v=0, j=26) -> He + CS(v=0, j=0)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=0)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222805,"He + CS(v=0, j=26) -> He + CS(v=0, j=1)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=1)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222806,"He + CS(v=0, j=26) -> He + CS(v=0, j=2)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=2)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222807,"He + CS(v=0, j=26) -> He + CS(v=0, j=3)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=3)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222808,"He + CS(v=0, j=26) -> He + CS(v=0, j=4)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=4)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222809,"He + CS(v=0, j=26) -> He + CS(v=0, j=5)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=5)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222810,"He + CS(v=0, j=26) -> He + CS(v=0, j=6)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=6)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222811,"He + CS(v=0, j=26) -> He + CS(v=0, j=7)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=7)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222812,"He + CS(v=0, j=26) -> He + CS(v=0, j=8)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=8)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222813,"He + CS(v=0, j=26) -> He + CS(v=0, j=9)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=9)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
B201222814,"He + CS(v=0, j=26) -> He + CS(v=0, j=10)",Heavy Particle Impact Rotational Excitation,HEX,"He + CS(v=0, j=26) ","He + CS(v=0, j=10)",Theoretical Data,K,cm^3/s,2012001300,-,Rotational excitation of carbon monosulfide by collisions with helium,"F. Lique, A. Spielfiedel, J. Cernicharo",Astron. Astrophys,451,1125,2006
